226:2,4,6,3,2,6,7,8,9,8,9,5,1,9,6,2,9,7,4,3,7,2,9,3,6,6,2,8,7,7
227:3,2,6,5,4,4,7,1,5,1,7,8,7,8,6,1,4,7,2,6,3,9,8,1,7,1,3,9,4,5
228:3,1,3,3,8,8,6,3,2,9,4,7,4,9,6,3,8,2,3,8,9,4,9,6,2,7,3,4,9,8
229:3,6,3,5,4,3,9,2,7,1,3,5,8,6,3,2,6,9,5,3,2,5,6,3,9,4,9,6,8,8
230:7,6,4,2,6,3,1,9,3,1,9,3,4,7,3,9,3,2,6,9,1,7,8,1,9,5,2,9,1,8
231:1,9,9,6,3,4,4,3,3,8,8,4,6,1,3,5,3,4,8,3,4,6,1,5,4,9,5,5,8,4
232:8,3,6,6,1,5,9,2,2,9,8,5,1,2,4,4,3,2,1,3,4,3,6,2,5,8,5,6,5,4
233:5,7,3,3,2,6,5,2,3,3,7,4,4,4,7,8,1,1,5,1,4,1,8,9,6,5,5,8,3,9
234:6,6,9,4,2,1,9,8,5,3,2,8,6,9,7,6,8,5,7,5,9,1,4,8,9,7,8,5,9,8
235:1,3,2,9,7,5,8,7,5,2,4,8,1,3,2,7,5,8,5,6,3,2,1,4,5,4,8,9,7,5
236:5,9,9,4,2,2,2,8,7,2,8,1,3,8,6,6,3,9,6,8,7,4,1,3,8,3,8,4,8,4
237:9,4,8,6,7,3,3,7,5,4,6,8,2,1,5,9,2,4,2,9,4,6,5,2,7,3,5,6,6,4
238:7,8,9,9,7,6,1,2,7,1,8,9,3,4,9,7,6,5,5,9,8,3,3,5,7,6,3,6,1,9
239:6,9,1,4,1,6,8,8,6,1,6,2,1,2,8,7,4,8,6,4,5,3,5,9,5,1,3,1,1,7
240:8,2,7,3,3,1,4,2,5,1,6,1,8,1,3,4,6,9,4,3,7,7,1,4,3,2,4,7,9,5
241:1,8,5,8,8,2,4,5,1,3,3,4,4,2,1,1,4,2,4,4,4,9,8,2,7,8,8,6,5,7
242:3,6,3,5,4,3,9,2,7,1,3,5,8,6,3,2,6,9,5,3,6,5,6,3,9,4,9,6,8,8
243:5,4,3,5,2,8,9,3,3,2,4,3,6,9,8,4,2,2,3,5,5,1,3,9,4,7,4,8,8,9
244:2,1,2,1,8,1,9,8,1,7,7,8,7,6,1,9,1,6,7,9,6,9,3,5,9,2,4,8,6,9
245:8,9,2,4,1,4,9,3,7,8,6,4,2,6,9,9,4,5,1,4,6,5,4,1,7,1,5,7,7,7
246:9,7,8,5,5,8,7,6,6,3,8,3,9,1,3,8,3,4,3,8,1,9,9,5,1,2,8,7,8,8
247:8,5,7,1,1,6,6,4,2,2,1,4,2,4,2,4,1,5,3,4,9,4,6,3,5,6,9,4,3,4
248:7,2,6,3,1,3,7,9,5,2,2,3,1,7,5,5,3,3,3,7,3,3,3,4,7,9,5,3,8,8
249:2,1,2,1,8,1,9,8,1,7,7,8,7,6,1,9,1,6,7,9,6,9,3,5,9,2,4,8,6,9
250:1,6,4,1,6,4,8,3,4,8,8,8,5,4,9,9,1,9,6,2,2,4,5,3,5,2,5,5,9,1
251:1,3,1,2,8,9,9,3,9,9,5,1,7,1,4,9,4,2,7,8,4,2,8,9,7,6,8,2,3,5
252:2,1,2,1,8,1,9,8,1,1,7,8,7,6,1,9,1,6,7,9,6,9,3,5,9,2,4,8,6,9
253:9,9,1,7,6,8,5,9,1,6,1,4,4,5,9,2,6,1,4,1,1,6,2,1,7,4,3,6,5,7
254:2,3,5,2,3,4,2,6,4,9,9,1,3,4,1,1,9,7,2,2,4,7,8,4,4,8,2,4,3,6
255:9,8,7,4,1,1,7,9,6,5,5,9,5,2,6,9,7,9,3,5,3,9,2,1,9,5,7,7,4,5
256:4,1,8,2,9,7,7,3,7,3,4,1,5,6,4,5,9,3,2,7,8,1,5,3,7,8,7,6,8,5
257:2,3,5,2,3,4,2,6,4,9,3,1,3,4,1,1,9,7,2,2,4,7,8,4,4,8,2,4,3,1
258:3,6,1,5,7,6,3,8,5,1,8,3,6,2,3,2,8,9,7,3,4,2,9,1,4,1,6,9,2,3
259:9,3,8,9,3,2,5,7,3,4,9,4,6,9,9,7,3,9,6,8,8,2,5,7,7,5,2,3,2,3
260:7,6,4,1,8,2,4,8,3,4,9,2,7,4,1,3,6,9,5,9,5,1,7,3,9,4,4,8,3,4
261:3,5,6,5,5,5,9,4,9,1,9,5,6,5,3,7,7,6,2,8,1,8,2,6,1,5,6,9,6,1
262:1,8,5,8,8,2,4,5,1,3,3,4,4,2,1,1,4,2,4,4,4,9,8,2,7,8,8,6,5,3
263:2,7,6,4,5,9,8,1,3,8,9,2,3,3,2,7,7,1,6,4,3,5,9,1,4,8,7,5,4,5
264:6,9,5,6,7,2,4,9,3,4,2,3,7,1,8,6,6,2,3,3,1,3,8,1,7,7,2,8,9,2
265:9,6,4,2,9,6,4,7,8,2,9,5,5,2,2,2,9,9,9,6,4,4,7,5,1,8,5,5,5,3
266:9,4,8,6,7,3,3,7,5,4,6,8,2,1,5,9,2,4,2,9,4,6,5,2,7,3,5,6,6,8
267:4,3,8,8,7,3,8,7,7,9,3,4,8,5,1,1,3,2,3,7,9,9,3,5,7,2,3,2,1,7
268:2,7,6,4,5,9,8,1,3,8,9,2,3,3,2,7,7,1,6,4,3,5,9,1,4,8,7,3,4,5
269:8,2,7,3,3,1,4,2,5,1,6,1,8,1,3,4,6,9,4,3,7,7,1,4,9,2,4,7,9,5
270:5,3,3,5,7,6,4,3,3,6,5,9,5,5,1,1,2,3,9,1,1,6,2,7,7,7,1,7,5,1
271:8,6,8,3,2,6,6,1,1,7,3,9,9,2,4,3,4,8,6,8,7,2,7,5,3,5,1,4,4,7
272:1,6,4,1,6,4,8,3,4,8,8,8,5,4,9,9,1,9,6,2,2,4,5,3,5,2,5,5,9,1
273:7,9,5,1,7,8,3,8,2,5,8,7,1,3,9,6,2,5,1,6,9,8,5,8,6,4,3,2,8,6
274:8,3,1,3,8,3,4,4,6,2,2,1,9,1,2,4,2,4,7,6,2,3,7,1,3,2,1,1,3,8
275:7,7,3,3,2,5,7,2,6,6,3,5,1,2,2,6,5,1,1,4,1,1,2,2,1,7,4,4,2,2
276:2,4,6,3,2,6,7,8,9,8,9,5,1,9,6,2,9,7,4,3,7,2,9,3,6,6,2,8,7,5
277:7,1,4,3,7,8,8,7,1,8,5,5,4,3,2,5,5,5,6,8,4,1,3,9,8,8,9,9,6,6
278:1,5,8,8,8,8,7,1,5,2,4,8,1,4,2,2,3,9,2,3,5,1,1,4,8,5,7,7,2,3
279:8,6,8,3,2,6,6,1,1,7,3,9,9,2,4,3,4,8,6,8,7,2,7,5,3,5,1,4,4,9
280:8,3,1,3,8,3,4,4,6,2,2,1,9,1,2,4,2,4,7,6,2,3,7,1,3,2,1,1,3,8
281:7,2,6,3,1,3,7,9,5,2,2,3,1,7,5,5,3,3,3,7,3,3,3,4,8,9,5,3,8,8
282:9,8,7,4,1,1,7,9,6,5,5,9,5,2,6,9,7,3,3,5,3,9,2,1,9,5,7,7,4,1
283:7,2,3,4,1,2,3,6,1,7,2,7,4,8,9,6,3,6,4,5,3,1,1,8,5,5,8,3,6,4
284:4,9,2,1,1,9,7,6,7,7,2,3,2,2,2,5,8,6,7,8,7,2,6,9,2,2,8,7,4,6
285:1,1,8,3,5,8,6,3,3,3,6,1,8,1,4,9,8,9,3,6,1,4,6,5,3,4,6,7,2,2
286:9,6,4,2,4,6,4,7,8,2,9,5,5,2,2,2,9,9,9,6,4,4,7,5,1,8,5,5,5,1
287:5,4,4,2,6,9,6,7,5,4,1,8,9,2,3,4,2,8,7,4,6,6,3,9,5,6,1,1,6,4
288:4,1,3,2,9,7,7,3,7,3,4,1,5,6,4,5,9,3,2,7,8,1,5,3,7,8,7,6,8,4
289:1,9,9,6,3,4,4,3,3,8,8,4,6,1,3,5,3,4,8,3,4,6,1,5,5,9,5,5,8,4
290:9,9,9,2,6,6,1,6,7,5,4,2,8,9,9,9,5,8,3,7,3,4,6,3,4,5,8,3,3,7
291:7,8,9,3,7,1,6,7,5,5,7,8,9,3,4,1,6,6,4,7,6,7,3,9,4,2,4,1,4,7
292:1,5,4,9,5,6,8,3,1,4,8,3,5,5,1,3,9,6,5,4,9,5,9,1,8,6,9,1,4,8
293:6,5,3,7,9,7,1,7,5,6,7,8,4,6,4,4,5,1,9,2,6,2,3,7,1,2,7,2,8,5
294:6,3,9,8,9,3,7,3,7,9,6,7,3,5,4,2,3,9,9,5,6,5,1,3,5,9,4,7,5,3
295:6,9,5,6,7,2,4,9,3,4,2,3,7,1,8,6,6,2,3,3,1,3,8,1,7,7,2,8,9,7
296:9,9,1,7,6,8,5,9,1,6,1,3,4,5,9,2,6,1,4,1,1,6,2,1,7,4,3,6,5,7
297:7,8,5,9,7,6,1,2,7,1,8,9,3,4,9,7,6,5,5,9,8,3,3,5,7,6,3,6,1,9
298:2,4,5,9,7,8,9,4,6,5,9,4,9,7,4,6,5,3,9,7,2,1,9,3,5,4,8,1,5,8
299:9,9,1,7,6,8,5,9,1,6,1,3,4,5,9,2,6,1,4,1,1,6,2,1,7,4,3,6,5,2
300:1,4,5,9,4,5,4,4,9,2,6,9,7,4,9,1,4,7,3,4,2,8,4,4,1,4,9,6,7,2
301:1,4,5,9,4,5,4,4,9,2,6,9,7,4,9,1,4,7,3,8,2,8,4,4,1,4,9,6,7,2
302:4,9,1,4,4,2,5,9,9,2,3,4,2,6,1,8,1,1,1,8,1,5,7,1,5,3,5,4,9,9
303:2,8,7,2,9,5,6,3,9,5,5,3,2,8,2,2,1,6,6,2,3,2,3,4,9,3,1,4,3,7
304:8,3,1,3,8,3,4,4,6,2,2,1,9,1,2,4,2,4,7,6,2,3,7,1,3,2,1,1,3,4
305:6,6,9,4,2,1,9,8,5,3,2,8,6,9,7,6,8,5,7,5,9,1,4,8,9,7,8,5,9,7
306:2,8,9,4,4,9,6,5,9,7,6,6,7,1,9,1,9,8,6,6,8,3,4,1,5,9,5,2,2,3
307:4,1,3,2,9,7,7,3,7,3,4,1,5,6,4,5,9,3,2,7,8,1,5,3,7,8,7,6,8,5
308:9,6,3,6,5,1,7,5,8,3,2,1,8,1,3,5,1,9,9,7,8,6,4,4,4,1,1,7,7,4
309:9,4,8,6,7,3,3,7,5,4,6,3,2,1,5,9,2,4,2,9,4,6,5,2,7,3,5,6,6,4
310:9,6,3,6,5,1,7,5,8,3,2,1,8,1,3,5,1,9,9,7,9,6,4,4,4,1,1,7,7,1
311:8,2,7,3,3,1,4,2,5,1,6,1,8,1,3,4,6,9,4,3,7,7,1,4,3,2,4,7,9,2
312:5,7,3,3,2,6,5,2,3,3,7,4,4,4,7,8,1,1,5,1,4,1,8,9,6,5,5,8,3,8
313:7,4,5,3,5,6,6,3,7,4,3,9,4,8,9,5,2,9,1,2,3,3,4,7,3,2,7,5,2,6
314:7,9,5,1,7,8,3,8,2,5,8,7,1,3,9,1,2,5,1,6,9,8,5,8,6,4,3,2,8,6
315:5,9,3,4,4,6,3,3,6,2,9,4,4,7,9,2,5,5,2,2,7,1,4,9,7,5,3,4,2,4
316:7,6,2,6,7,6,8,4,7,2,6,8,5,6,4,3,9,8,6,9,3,8,2,8,8,6,6,7,7,1
317:3,2,6,3,4,4,7,1,5,1,7,8,7,8,6,1,4,7,2,6,3,9,8,1,7,1,3,9,4,5
318:1,1,8,3,5,8,6,3,3,3,6,1,8,1,4,9,8,9,3,6,1,4,6,5,3,4,4,7,2,4
319:6,5,3,7,9,7,1,7,5,6,7,8,4,6,4,4,5,1,9,2,6,2,3,7,1,2,7,2,8,8
320:7,6,4,1,8,2,4,8,3,4,9,2,7,4,1,3,1,9,5,9,5,1,7,3,9,4,4,8,3,4
321:7,4,5,5,6,1,3,7,7,1,2,7,7,6,7,5,1,7,6,4,3,5,9,8,7,7,3,5,9,5
322:9,3,5,8,9,5,5,5,9,5,4,2,9,8,5,2,4,3,5,1,1,3,9,7,3,8,9,7,6,9
323:7,6,5,1,2,9,3,3,4,2,2,1,7,1,1,8,2,3,4,7,5,2,1,5,6,6,7,8,1,1
324:1,2,8,1,2,8,1,1,9,8,7,1,5,2,4,7,1,5,1,7,9,3,6,7,6,3,1,8,5,5
325:7,6,2,6,7,6,8,4,7,2,6,8,5,6,4,3,9,8,6,9,3,8,2,8,8,5,6,7,7,1
326:8,5,7,1,1,6,6,4,2,2,1,4,2,4,2,4,1,5,3,4,9,4,2,3,5,6,9,4,3,4
327:7,2,4,3,5,1,8,4,1,1,3,7,4,3,8,6,3,6,5,6,4,1,7,3,9,8,8,3,6,1
328:5,2,9,8,6,7,5,8,9,8,6,9,5,1,9,2,4,4,3,2,7,6,9,8,1,2,2,4,6,9
329:4,6,7,4,3,4,9,4,2,3,1,2,7,3,8,6,3,2,7,6,2,4,9,2,5,4,7,7,9,5
330:2,7,6,4,5,9,8,1,3,8,9,2,3,3,2,7,7,1,6,4,3,5,9,1,4,8,7,3,4,7
331:3,6,9,9,8,8,5,5,9,9,4,3,6,4,6,8,5,6,1,4,9,3,2,6,5,9,2,3,3,9
332:8,9,2,4,1,4,9,3,7,8,6,4,2,6,9,9,4,5,1,4,6,5,4,1,7,1,5,7,7,7
333:2,8,7,2,9,5,6,3,9,5,5,3,2,8,2,2,1,6,6,2,3,2,3,4,9,3,1,4,3,1
334:3,1,3,3,8,8,6,3,2,9,4,7,4,9,6,3,8,2,3,8,9,4,9,6,2,7,3,4,9,9
335:7,4,5,3,5,6,6,3,7,4,3,9,4,8,9,5,2,9,1,2,3,3,4,7,3,2,7,5,2,7
336:9,3,8,9,3,2,5,7,3,4,9,4,6,9,9,7,3,9,6,8,8,2,5,9,7,5,2,3,2,3
337:2,3,5,2,3,4,2,6,4,9,3,1,3,4,1,1,9,7,2,2,4,7,8,4,4,8,2,4,3,6
338:4,3,8,8,7,3,8,7,7,9,3,4,8,5,1,1,3,2,3,7,9,9,3,5,7,2,3,2,1,5
339:1,9,9,6,3,4,4,3,3,8,8,4,6,1,3,5,3,4,8,3,4,6,1,5,5,9,5,5,8,3
340:5,9,8,7,8,6,6,7,7,5,4,5,5,4,1,2,7,3,3,1,3,4,4,3,7,8,3,5,2,7
341:5,2,9,8,6,7,5,8,9,8,6,9,5,1,9,2,4,4,3,2,7,6,9,8,1,2,2,4,6,2
342:5,7,8,9,6,1,4,9,6,7,7,7,5,6,2,5,2,1,4,2,6,6,2,5,3,8,1,5,7,9
343:5,4,3,5,2,8,9,3,3,2,4,5,6,9,8,4,2,2,3,5,5,1,3,9,4,7,4,8,8,9
344:7,1,4,3,7,8,8,7,1,8,5,5,4,3,2,5,5,5,6,8,4,1,3,9,8,8,9,9,6,8
345:8,9,2,7,1,4,9,3,7,8,6,4,2,6,9,9,4,5,1,4,6,5,4,1,7,1,5,7,7,7
346:2,7,2,9,3,5,9,4,4,1,2,8,1,3,8,6,8,9,2,4,9,1,7,9,8,5,1,5,4,1
347:7,6,4,1,8,2,4,8,3,4,9,2,7,4,1,3,6,9,5,9,5,1,7,3,9,4,4,8,3,7
348:9,3,5,8,9,5,5,5,9,5,4,2,9,8,5,2,4,3,5,1,1,3,9,7,3,8,9,7,6,3
349:8,3,6,6,1,5,9,2,2,9,8,5,1,2,4,4,3,2,1,3,4,3,6,2,5,1,5,6,5,8
350:1,5,4,9,5,6,8,3,1,4,8,3,5,5,1,3,9,6,5,4,9,5,9,1,8,6,9,1,4,7
351:7,6,4,2,6,3,1,9,3,1,9,3,4,7,3,9,3,2,6,9,1,7,8,1,9,5,2,9,1,1
352:5,9,8,7,8,6,6,7,7,5,4,5,5,6,1,2,7,3,3,1,3,4,4,3,7,8,3,5,2,7
353:4,9,1,4,4,2,5,9,9,9,3,4,2,6,1,8,1,1,1,8,1,5,7,1,5,3,5,4,9,9
354:6,3,9,8,9,3,7,3,7,9,6,7,3,5,4,2,3,9,9,5,6,5,1,3,5,9,4,7,5,3
355:1,7,6,5,9,4,9,4,1,2,5,3,3,3,6,2,4,7,7,1,2,6,7,6,7,3,4,5,5,1
356:3,6,1,5,7,6,3,8,5,1,8,3,6,2,3,2,8,9,7,3,4,2,9,1,4,1,6,9,2,5
357:6,3,9,3,2,4,1,3,6,5,1,6,6,3,2,6,1,9,3,6,6,4,1,4,4,5,4,6,1,5
358:8,4,5,9,5,5,3,8,1,6,7,8,5,2,6,7,4,7,5,9,1,4,9,5,6,6,7,1,5,7
359:7,1,4,3,7,8,8,7,1,8,5,5,4,3,2,5,5,5,6,8,4,1,3,9,8,8,9,9,6,8
360:7,2,4,3,5,1,8,4,1,1,3,7,4,3,8,6,3,6,5,6,7,1,7,3,9,8,8,3,6,1
361:8,2,3,8,3,4,8,7,2,5,1,7,9,8,6,8,9,4,9,4,1,1,2,1,2,6,9,3,3,2
362:8,1,5,1,5,3,3,1,6,9,1,3,3,4,2,5,5,5,4,1,9,6,3,3,3,4,3,1,3,4
363:6,6,5,5,2,4,5,6,9,9,7,1,7,5,8,3,2,7,9,9,6,2,9,5,4,4,9,5,2,8
364:8,9,6,4,9,4,3,1,9,4,2,1,2,3,7,1,8,5,8,2,1,7,3,9,6,8,7,5,6,1
365:9,2,5,8,9,4,8,2,4,2,4,8,9,9,4,8,3,1,7,6,6,6,7,6,5,3,2,4,6,4
366:6,2,8,9,4,9,2,3,8,7,8,1,4,7,1,5,6,9,5,2,2,5,2,1,8,1,8,6,2,3
367:3,6,3,5,4,3,9,2,7,1,3,5,8,6,3,2,6,9,5,3,6,5,6,3,9,4,9,6,8,3
368:1,3,3,4,7,6,2,6,8,9,7,6,3,5,3,8,6,7,4,6,7,6,2,1,2,7,8,4,6,9
369:9,5,4,5,5,2,1,1,4,6,1,4,3,8,9,1,1,1,5,3,8,5,4,7,3,8,4,9,5,5
370:1,8,1,8,8,9,6,1,8,6,7,8,9,7,6,2,8,8,5,7,9,7,3,1,9,4,1,8,3,1
371:6,3,9,3,2,4,1,3,6,5,1,6,6,3,2,6,1,4,3,6,6,4,1,4,4,5,4,6,1,5
372:7,8,3,3,1,3,7,7,8,3,9,2,2,6,2,7,3,9,1,9,2,4,9,2,8,2,8,7,8,8
373:1,6,4,1,6,4,8,3,4,8,8,8,5,4,9,9,1,9,6,2,2,4,5,3,5,2,5,5,9,8
374:7,7,3,3,8,5,7,2,6,6,3,5,1,2,2,6,5,1,1,4,1,1,2,2,1,7,4,4,2,2
375:8,4,4,4,4,8,7,4,5,2,1,1,7,3,8,4,3,5,9,5,9,4,8,2,8,5,1,2,8,6
376:6,5,2,8,3,2,8,2,9,2,3,8,8,7,7,5,3,5,2,1,1,9,9,1,1,9,3,7,2,2
377:1,3,3,4,7,6,2,6,8,9,7,6,3,5,3,8,6,7,4,6,7,6,2,1,2,7,8,4,5,2
378:2,3,2,9,7,5,8,7,5,2,4,8,1,3,2,7,5,8,5,6,3,2,1,4,5,4,8,9,7,5
379:7,6,5,1,2,9,3,3,4,2,2,1,7,1,1,8,2,3,4,7,5,2,1,5,6,6,7,6,1,1
380:1,2,8,1,2,3,1,1,9,8,7,1,5,2,4,7,1,5,1,7,9,3,6,7,6,3,1,8,5,8
381:5,2,9,4,2,2,2,8,7,2,8,1,3,8,6,6,3,9,6,8,7,4,1,3,8,3,8,4,8,4
382:4,7,6,4,4,8,5,7,9,3,5,7,6,3,8,8,5,2,8,5,1,6,4,8,5,6,6,6,5,6
383:1,3,2,9,7,5,8,7,5,2,4,8,1,3,2,7,5,8,5,6,3,2,1,4,5,4,8,9,7,5
384:9,2,8,6,5,3,1,7,8,2,6,3,6,3,9,8,1,9,5,1,8,7,5,3,4,4,5,5,9,8
385:1,5,8,8,8,8,7,1,5,2,4,8,1,4,2,2,3,9,2,3,5,1,1,4,8,5,7,7,2,4
386:6,7,8,1,6,1,7,8,1,5,5,2,5,6,3,4,5,1,7,9,2,6,4,7,9,7,5,8,2,5
387:7,5,4,5,7,2,3,9,6,4,6,4,3,1,1,3,8,4,2,1,6,4,4,5,8,5,8,6,3,8
388:3,8,1,2,6,9,4,4,6,1,8,3,4,4,2,6,6,9,8,6,6,4,3,6,2,6,9,2,9,6
389:5,9,3,4,4,6,3,1,6,2,9,4,4,7,9,2,5,5,2,2,7,1,4,9,7,5,3,4,2,4
390:9,6,7,9,4,2,7,2,3,4,1,5,5,4,1,4,6,1,4,4,2,8,3,4,2,9,3,9,3,8
391:7,9,6,6,6,2,5,9,1,1,9,6,4,2,8,3,6,3,8,8,7,9,3,2,4,8,9,6,6,5
392:2,1,3,4,5,6,9,2,1,7,9,1,4,5,8,4,1,7,6,7,6,5,3,3,7,7,3,7,8,8
393:8,1,8,6,5,3,5,5,8,8,6,5,6,2,5,8,3,1,9,3,7,9,4,7,5,7,2,3,2,2
394:6,2,8,3,7,4,3,5,2,2,1,4,5,5,7,4,7,7,9,1,5,2,1,4,3,8,2,1,9,2
395:4,7,6,4,4,8,5,7,9,3,5,7,1,3,8,8,5,2,8,5,1,6,4,8,5,6,6,6,5,6
396:5,8,4,5,3,4,9,7,2,1,2,5,6,8,9,8,5,1,4,9,6,6,2,8,6,3,5,1,2,5
397:2,8,9,4,4,9,6,5,9,7,6,6,7,1,9,1,9,8,6,6,8,3,4,1,5,9,5,2,8,6
398:2,8,3,2,2,5,5,3,6,7,1,4,6,7,3,5,8,9,1,9,5,2,2,6,9,3,2,7,3,9
399:1,2,4,5,3,5,3,2,9,2,5,5,8,8,9,4,6,5,1,1,4,5,5,7,2,5,3,2,2,1
400:1,8,2,7,3,2,9,7,5,3,8,3,5,3,6,7,1,5,6,7,3,7,9,8,7,9,3,3,3,5
401:6,5,3,7,9,7,1,7,5,6,7,8,4,6,4,4,5,1,9,2,6,2,3,7,1,2,6,2,8,5
402:7,2,3,4,1,2,3,6,1,7,2,7,4,8,9,6,3,6,4,5,3,1,1,8,5,5,8,3,6,2
403:5,9,8,7,8,6,6,7,7,5,4,5,5,4,1,2,7,3,3,1,3,4,4,3,7,8,3,5,2,2
404:5,9,3,4,4,6,3,1,6,2,9,4,4,7,9,2,5,5,2,2,7,1,4,9,7,5,3,4,2,4
405:2,5,9,5,2,7,8,5,8,6,6,8,4,4,7,5,2,8,2,3,7,6,5,3,1,2,8,5,1,8
406:7,8,9,3,7,1,6,7,5,5,7,8,9,3,4,1,6,6,4,7,6,7,3,9,4,2,4,1,4,4
407:7,4,2,3,1,5,8,9,4,2,6,7,8,9,5,8,8,3,2,4,7,1,6,5,8,1,8,4,4,2
408:1,3,9,3,1,9,9,7,5,8,9,8,2,9,8,3,8,3,8,7,1,7,1,8,6,3,4,6,3,1
409:2,7,2,9,3,5,9,4,4,1,2,8,1,3,8,6,8,9,2,4,9,1,7,9,8,5,1,5,4,1
410:5,4,9,7,9,2,3,4,4,3,1,9,8,9,3,6,8,6,1,2,6,5,3,4,3,1,4,5,6,3
411:4,9,2,1,1,9,7,6,7,7,2,3,2,2,2,5,8,9,7,8,7,2,6,9,2,2,8,7,4,6
412:8,2,2,8,5,6,8,5,3,4,3,1,7,4,2,1,9,4,2,9,2,8,7,4,6,6,1,8,1,7
413:5,2,7,5,8,2,6,9,7,8,7,1,6,4,5,6,1,7,5,4,4,4,5,4,1,9,5,1,5,5
414:6,3,5,8,4,7,8,4,1,1,5,9,4,1,5,9,2,2,6,1,9,9,6,8,1,3,4,8,6,8
415:9,6,9,7,1,3,7,6,2,9,6,3,8,9,4,9,6,4,3,3,7,6,5,1,7,2,2,2,6,5
416:2,5,9,5,2,7,8,5,8,6,6,8,4,4,7,5,2,8,2,3,7,6,5,3,8,2,8,5,1,3
417:4,6,7,9,3,4,9,4,2,3,1,2,7,3,8,6,3,2,7,6,2,4,9,2,5,4,7,7,9,8
418:6,9,1,4,1,6,8,8,6,1,6,2,1,2,8,7,4,8,6,4,5,3,5,9,5,1,3,1,1,4
419:8,3,8,7,8,4,5,2,9,6,1,2,6,8,6,4,5,7,2,3,1,6,1,5,6,2,1,9,4,5
420:8,9,8,7,2,9,4,1,6,5,9,1,3,3,1,2,6,4,1,3,1,5,2,5,4,3,1,4,3,8
421:4,7,1,8,2,2,3,4,3,8,1,6,4,7,1,6,9,6,7,4,9,5,9,5,5,2,2,2,5,6
422:6,3,7,8,5,9,9,1,4,8,2,7,6,7,3,6,3,3,6,8,4,4,5,1,1,1,9,8,8,6
423:7,9,6,6,6,2,5,9,1,1,9,6,4,2,8,3,6,3,8,8,7,9,3,2,4,8,3,6,6,4
424:2,3,9,3,3,3,7,6,7,7,3,6,4,9,7,3,6,6,6,8,9,2,7,8,4,3,3,5,1,5
425:5,2,7,5,8,2,6,9,7,8,7,1,6,4,5,6,1,7,5,4,4,4,5,4,1,9,5,1,5,4
426:3,8,1,2,6,9,4,4,6,1,8,3,4,4,2,6,6,9,8,6,6,4,3,6,2,6,9,2,9,7
427:9,3,3,2,4,6,5,8,7,9,7,1,3,6,2,6,8,2,4,6,9,7,6,5,2,4,7,7,6,6
428:5,7,3,3,2,6,5,2,3,3,7,4,2,4,7,8,1,1,5,1,4,1,8,9,6,5,5,8,3,9
429:7,2,6,3,1,3,7,9,5,2,2,3,1,7,5,5,3,3,3,7,3,3,3,4,8,9,5,3,8,4
430:7,4,3,8,5,8,5,3,6,5,1,5,3,2,1,2,4,5,6,3,9,9,4,1,3,1,5,2,3,3
431:1,3,3,4,7,6,2,6,8,9,7,6,3,5,3,8,6,7,4,6,7,6,2,1,2,7,8,4,5,9
432:1,6,9,2,8,7,4,6,4,5,1,9,7,9,2,7,1,3,8,4,5,4,2,5,8,8,1,6,3,7
433:2,4,5,9,7,8,9,4,6,5,9,4,9,7,4,6,5,3,9,7,6,1,9,3,5,4,8,1,5,8
434:4,9,4,1,1,6,1,6,3,8,3,2,7,8,9,8,6,6,1,7,3,4,7,4,9,8,2,4,1,1
435:4,7,6,4,4,8,5,7,9,3,5,7,1,3,8,8,5,2,8,5,1,6,4,8,5,6,6,6,5,1
436:5,4,4,2,3,9,6,7,5,4,1,8,9,2,3,4,2,8,7,4,6,6,3,9,5,6,1,1,6,4
437:3,7,3,2,3,2,1,6,1,8,6,7,6,6,8,7,4,3,7,6,1,6,2,3,7,3,8,2,2,7
438:5,4,3,5,2,8,9,3,3,2,4,3,6,9,8,4,2,2,3,5,5,1,3,9,4,7,4,8,8,2
439:3,2,2,6,3,1,2,3,9,8,9,3,8,6,9,3,1,9,1,3,7,4,8,4,3,5,2,7,8,1
440:9,3,8,9,3,2,5,7,3,4,9,4,6,9,9,7,3,9,6,8,8,2,5,7,7,5,2,3,2,7
441:2,8,8,3,2,3,8,4,2,7,6,8,4,9,6,3,7,8,6,1,7,4,4,7,7,4,2,3,2,3
442:3,2,1,3,1,5,6,6,5,8,9,8,1,9,1,7,1,3,6,3,3,6,1,2,2,4,3,6,6,5
443:8,7,2,7,5,6,5,1,2,5,9,1,6,4,8,1,6,8,9,8,5,4,4,7,5,8,4,9,8,9
444:1,6,9,9,2,5,4,4,1,1,2,4,8,5,2,6,9,3,9,5,6,5,8,8,6,1,6,6,5,3
445:3,6,9,9,8,8,5,5,9,9,4,3,6,4,6,8,5,6,1,4,9,3,2,6,5,9,2,3,3,9
446:4,8,6,8,3,6,9,8,5,1,8,9,7,1,6,6,9,5,3,8,5,7,9,2,3,5,1,2,3,9
447:6,9,1,4,1,6,8,8,6,1,6,2,1,2,8,7,4,8,6,4,5,3,5,9,5,1,3,1,1,4
448:7,8,8,7,7,4,4,5,5,9,6,8,5,1,4,3,9,9,7,4,7,5,7,3,1,5,2,8,9,1
449:9,7,8,5,5,8,7,6,6,3,8,3,9,1,3,8,3,4,3,8,1,9,9,5,1,2,8,7,8,2
450:4,1,5,4,5,3,2,1,5,8,1,4,4,9,2,2,9,9,8,5,8,2,4,6,7,9,7,3,3,8
